,id,행정동,법정동,geometry,coordinates,centroid,인구수,고령인구수,장애인복지시설수,경로당수,BF인증시설수,무장애산책로,전동휠체어충전소,장애인_실내문화공간,장애인_실외문화공간,경찰서,공공도서관,우체국,의료기관,학교,장애인구수(4유형),전동휠체어충전소_공휴일운영,복지시설밀도,장애등록인원,건물3유형,건물2유형,복지시설수_정규화,장애인구수_정규화,건물3유형_정규화,건물2유형_정규화,총점,총점_정규화
1225,1638,정촌면,정촌면,"MULTIPOLYGON (((128.1201573982093 35.13161708348012, 128.1201915849812 35.13612543969965, 128.1256797162796 35.13609722881723, 128.1256452270339 35.13158887728581, 128.1201573982093 35.13161708348012)))","[[128.12015739820933, 35.13161708348012], [128.12019158498117, 35.136125439699654], [128.12567971627965, 35.136097228817235], [128.12564522703386, 35.131588877285814], [128.12015739820933, 35.13161708348012]]",POINT (128.1229184814659 35.13385717803074),14.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,4.276923077,0,0,4.276923077,0,0,0.0,0.05348776662569116,0.0,0.0,0.21395106650276463,0.012233901902455897
1226,1639,집현면,집현면,"MULTIPOLYGON (((128.0549460026974 35.22661206027874, 128.0549767024844 35.23112039843352, 128.0604712883528 35.23109508162001, 128.060440284659 35.22658674766735, 128.0549460026974 35.22661206027874)))","[[128.05494600269742, 35.22661206027874], [128.05497670248442, 35.23112039843352], [128.0604712883528, 35.23109508162001], [128.060440284659, 35.226586747667355], [128.05494600269742, 35.22661206027874]]",POINT (128.0577085694061 35.22885359278285),23.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,0,0,2.517241379,0,0,0.0,0.02534266401403581,0.0,0.0,0.10137065605614325,0.005796459359843519
1227,1640,집현면,집현면,"MULTIPOLYGON (((128.1099222432275 35.23085600777507, 128.1099559895052 35.23536429865344, 128.1154508074413 35.23533648334868, 128.1154167572052 35.23082819708685, 128.1099222432275 35.23085600777507)))","[[128.10992224322752, 35.230856007775074], [128.10995598950515, 35.23536429865344], [128.11545080744128, 35.23533648334868], [128.11541675720522, 35.23082819708685], [128.10992224322752, 35.230856007775074]]",POINT (128.1126864491884 35.23309626750194),16.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,0,0,2.517241379,0,0,0.0,0.02534266401403581,0.0,0.0,0.10137065605614325,0.005796459359843519
1228,1641,금곡면,문산읍,"MULTIPOLYGON (((128.1973323790087 35.17177404557196, 128.197370877119 35.17628230181931, 128.2028616201358 35.17625056446647, 128.2028228189715 35.17174231349047, 128.1973323790087 35.17177404557196)))","[[128.19733237900869, 35.17177404557196], [128.197370877119, 35.17628230181931], [128.20286162013576, 35.17625056446647], [128.2028228189715, 35.17174231349047], [128.19733237900869, 35.17177404557196]]",POINT (128.2000969236293 35.17401232707732),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,0,0,4.13253012,0,0,0.0,0.05117828383923932,0.0,0.0,0.2047131353569573,0.011705669231000675
1229,1643,집현면,집현면,"MULTIPOLYGON (((128.0662165785613 35.26713603107521, 128.0662479487916 35.2716443302784, 128.0717452589942 35.27161847609649, 128.0717135842521 35.26711018118238, 128.0662165785613 35.26713603107521)))","[[128.0662165785613, 35.26713603107521], [128.0662479487916, 35.2716443302784], [128.07174525899416, 35.271618476096485], [128.07171358425214, 35.26711018118238], [128.0662165785613, 35.26713603107521]]",POINT (128.068980842505 35.26937727547205),33.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0,2.517241379,0,1,2.517241379,0,0,0.14285714285714285,0.02534266401403581,0.0,0.0,0.6727992274847147,0.038471225610785864
1230,1644,금곡면,금곡면,"MULTIPOLYGON (((128.1694368985422 35.11782932493084, 128.1694737829376 35.1223376476526, 128.1749609357085 35.12230721538945, 128.1749237490563 35.1177988977258, 128.1694368985422 35.11782932493084)))","[[128.16943689854222, 35.11782932493084], [128.16947378293762, 35.1223376476526], [128.1749609357085, 35.122307215389455], [128.17492374905632, 35.1177988977258], [128.16943689854222, 35.11782932493084]]",POINT (128.1721988413882 35.12006829212391),63.0,34.0,0,1,0,0,0,0,0,0,0,0,0,0,1.632183908,0,1,1.632183908,0,0,0.14285714285714285,0.011186675822069529,0.0,0.0,0.6161752747168495,0.03523342037422068
1231,1645,장재동,초장동,"MULTIPOLYGON (((128.0933073919246 35.21290469171144, 128.0933401971656 35.21741300975451, 128.0988338219339 35.21738596069165, 128.0988007129993 35.21287764713897, 128.0933073919246 35.21290469171144)))","[[128.09330739192455, 35.212904691711444], [128.0933401971656, 35.21741300975451], [128.09883382193388, 35.21738596069165], [128.09880071299935, 35.21287764713897], [128.09330739192455, 35.212904691711444]]",POINT (128.0960705308536 35.21514534809643),66.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,10.35897436,0,0,10.35897436,0,0,0.0,0.15076669931217812,0.0,0.0,0.6030667972487125,0.03448386660916071
1232,1647,일반성면,일반성면,"MULTIPOLYGON (((128.2957637892184 35.13059125019992, 128.2958076542459 35.13509943591936, 128.3012955071255 35.13506327329132, 128.3012513396855 35.13055509358127, 128.2957637892184 35.13059125019992)))","[[128.2957637892184, 35.13059125019992], [128.29580765424586, 35.13509943591936], [128.3012955071255, 35.13506327329132], [128.30125133968545, 35.13055509358127], [128.2957637892184, 35.13059125019992]]",POINT (128.2985295723635 35.13282728395616),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.188679245,0,0,3.188679245,0,0,0.0,0.03608192876708713,0.0,0.0,0.14432771506834852,0.00825278011843407
1233,1648,명석면,명석면,"MULTIPOLYGON (((128.0439574183926 35.22666193744517, 128.0439875103615 35.23117028388001, 128.0494821097982 35.23114546585385, 128.0494517139195 35.22663712353835, 128.0439574183926 35.22666193744517)))","[[128.04395741839264, 35.22666193744517], [128.04398751036152, 35.23117028388001], [128.0494821097982, 35.23114546585385], [128.0494517139195, 35.226637123538346], [128.04395741839264, 35.22666193744517]]",POINT (128.0467196879784 35.22890372346239),7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,0,0,1.79245283,0,0,0.0,0.013750085591163681,0.0,0.0,0.055000342364654724,0.0031449658283520658
1234,1650,정촌면,정촌면,"MULTIPOLYGON (((128.0980412331776 35.10918549993494, 128.0980741734425 35.11369389142903, 128.1035608229763 35.11366669721182, 128.1035275805665 35.1091583102382, 128.0980412331776 35.10918549993494)))","[[128.09804123317758, 35.10918549993494], [128.09807417344246, 35.11369389142903], [128.10356082297633, 35.11366669721182], [128.10352758056652, 35.1091583102382], [128.09804123317758, 35.10918549993494]]",POINT (128.100800952386 35.11142612039652),148.0,71.0,0,1,0,0,0,0,0,0,0,0,0,0,4.276923077,0,1,4.276923077,0,0,0.14285714285714285,0.05348776662569116,0.0,0.0,0.785379637931336,0.04490866815339824
1235,1653,대곡면,대곡면,"MULTIPOLYGON (((128.1375358480486 35.24874750968371, 128.1375711454393 35.25325576348279, 128.1430671413657 35.25322668177535, 128.1430315397551 35.24871843280185, 128.1375358480486 35.24874750968371)))","[[128.13753584804863, 35.24874750968371], [128.13757114543932, 35.25325576348279], [128.14306714136575, 35.253226681775345], [128.14303153975507, 35.24871843280185], [128.13753584804863, 35.24874750968371]]",POINT (128.140301418489 35.25098711773541),21.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,0,0,2.068181818,0,0,0.0,0.018160213098364634,0.0,0.0,0.07264085239345854,0.004153665026394561
1236,1654,명석면,명석면,"MULTIPOLYGON (((127.9946726975377 35.25392428069815, 127.9947000907269 35.25843264204262, 128.0001965728335 35.25841004611789, 128.0001688753166 35.25390168852265, 127.9946726975377 35.25392428069815)))","[[127.99467269753765, 35.25392428069815], [127.99470009072687, 35.25843264204262], [128.0001965728335, 35.25841004611789], [128.00016887531658, 35.25390168852265], [127.99467269753765, 35.25392428069815]]",POINT (127.9974345589769 35.25616718514947),105.0,42.0,0,1,0,0,0,0,0,0,0,0,0,0,1.79245283,0,1,1.79245283,0,0,0.14285714285714285,0.013750085591163681,0.0,0.0,0.6264289137932261,0.035819732079294404
1237,1657,금곡면,금곡면,"MULTIPOLYGON (((128.1911939105652 35.09516456396236, 128.191231961705 35.0996728831808, 128.1967175704623 35.09964148352862, 128.1966792174084 35.09513316953056, 128.1911939105652 35.09516456396236)))","[[128.19119391056518, 35.095164563962356], [128.19123196170497, 35.0996728831808], [128.19671757046225, 35.09964148352862], [128.1966792174084, 35.09513316953056], [128.19119391056518, 35.095164563962356]]",POINT (128.1939556648564 35.09740304573241),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.632183908,0,0,1.632183908,0,0,0.0,0.011186675822069529,0.0,0.0,0.044746703288278115,0.002558654123278331
1238,1658,대평면,대평면,"MULTIPOLYGON (((127.9668043344192 35.1864073996107, 127.9668301199169 35.19091582979189, 127.9723220738389 35.19089453522773, 127.9722959850187 35.18638610858289, 127.9668043344192 35.1864073996107)))","[[127.96680433441915, 35.1864073996107], [127.96683011991692, 35.19091582979189], [127.97232207383887, 35.19089453522773], [127.97229598501872, 35.186386108582894], [127.96680433441915, 35.1864073996107]]",POINT (127.9695631281782 35.18865098905589),16.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,0,0,2.740740741,0,0,0.0,0.028917408517134865,0.0,0.0,0.11566963406853946,0.006614086947162737
1239,1659,명석면,명석면,"MULTIPOLYGON (((128.0550995698266 35.24915371717205, 128.0551303037182 35.25366203838556, 128.0606264101332 35.25363670055462, 128.0605953719972 35.2491283835455, 128.0550995698266 35.24915371717205)))","[[128.05509956982658, 35.24915371717205], [128.05513030371816, 35.25366203838556], [128.06062641013318, 35.25363670055462], [128.0605953719972, 35.2491283835455], [128.05509956982658, 35.24915371717205]]",POINT (128.0578629137767 35.25139523071464),28.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1.79245283,0,0,1.79245283,0,0,0.0,0.013750085591163681,0.0,0.0,0.055000342364654724,0.0031449658283520658
1240,1660,대곡면,대곡면,"MULTIPOLYGON (((128.1599572738858 35.30272829156203, 128.1599938855722 35.30723648501814, 128.1654935052958 35.30720634504903, 128.1654565885848 35.30269815659067, 128.1599572738858 35.30272829156203)))","[[128.15995727388577, 35.30272829156203], [128.15999388557225, 35.307236485018144], [128.16549350529579, 35.30720634504903], [128.16545658858485, 35.30269815659067], [128.15995727388577, 35.30272829156203]]",POINT (128.1627253131665 35.30496734039566),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.068181818,0,0,2.068181818,0,0,0.0,0.018160213098364634,0.0,0.0,0.07264085239345854,0.004153665026394561
1241,1661,집현면,집현면,"MULTIPOLYGON (((128.1319352156083 35.23525154090122, 128.1319701854739 35.23975980967025, 128.1374652767767 35.23973099189783, 128.137430002892 35.23522272791141, 128.1319352156083 35.23525154090122)))","[[128.13193521560834, 35.23525154090122], [128.13197018547393, 35.23975980967025], [128.13746527677668, 35.23973099189783], [128.13743000289196, 35.23522272791141], [128.13193521560834, 35.23525154090122]]",POINT (128.1347001700258 35.23749128838435),73.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,2.517241379,0,1,2.517241379,0,0,0.14285714285714285,0.02534266401403581,0.0,0.0,0.6727992274847147,0.038471225610785864
1242,1662,대평면,대평면,"MULTIPOLYGON (((127.9722699019914 35.18187767855841, 127.9722959850187 35.18638610858289, 127.9777876298256 35.18636456856176, 127.9777612435445 35.18185614211458, 127.9722699019914 35.18187767855841)))","[[127.97226990199135, 35.18187767855841], [127.97229598501872, 35.186386108582894], [127.97778762982558, 35.18636456856176], [127.97776124354446, 35.18185614211458], [127.97226990199135, 35.18187767855841]]",POINT (127.9750286899734 35.18412114520353),17.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,0,0,2.740740741,0,0,0.0,0.028917408517134865,0.0,0.0,0.11566963406853946,0.006614086947162737
1243,1663,정촌면,정촌면,"MULTIPOLYGON (((128.098140075921 35.12271066425712, 128.0981730381378 35.12721904559075, 128.1036605945091 35.12719183780916, 128.103627329946 35.12268346099748, 128.098140075921 35.12271066425712)))","[[128.09814007592095, 35.12271066425712], [128.0981730381378, 35.12721904559075], [128.10366059450905, 35.12719183780916], [128.10362732994597, 35.12268346099748], [128.09814007592095, 35.12271066425712]]",POINT (128.1009002594739 35.12495127286697),2529.0,251.0,0,0,1,0,0,0,0,0,0,0,0,0,4.276923077,0,1,4.276923077,0,0,0.3333333333333333,0.05348776662569116,0.0,0.0,1.547284399836098,0.08847502315465469
1244,1664,금곡면,문산읍,"MULTIPOLYGON (((128.1972938894462 35.16726578592595, 128.1973323790087 35.17177404557196, 128.2028228189715 35.17174231349047, 128.2027840264223 35.16723405911523, 128.1972938894462 35.16726578592595)))","[[128.1972938894462, 35.16726578592595], [128.19733237900869, 35.17177404557196], [128.2028228189715, 35.17174231349047], [128.20278402642234, 35.16723405911523], [128.1972938894462, 35.16726578592595]]",POINT (128.2000582782827 35.16950407176272),48.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,4.13253012,0,0,4.13253012,0,0,0.0,0.05117828383923932,0.0,0.0,0.2047131353569573,0.011705669231000675
1245,1666,진성면,진성면,"MULTIPOLYGON (((128.2573924150874 35.13534561703501, 128.2574341724388 35.13985384026053, 128.2629223945932 35.13981941124145, 128.2628803347473 35.13531119373692, 128.2573924150874 35.13534561703501)))","[[128.2573924150874, 35.135345617035014], [128.25743417243885, 35.13985384026053], [128.26292239459318, 35.13981941124145], [128.26288033474725, 35.135311193736925], [128.2573924150874, 35.135345617035014]]",POINT (128.2601573290213 35.13758253628055),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,0,0,1.607594937,0,0,0.0,0.010793389290365192,0.0,0.0,0.04317355716146077,0.00246870030482675
1246,1667,진성면,진성면,"MULTIPOLYGON (((128.2193735163485 35.18066209072869, 128.2194132443026 35.18517031884011, 128.2249045587421 35.18513757515507, 128.2248645276072 35.1806293524815, 128.2193735163485 35.18066209072869)))","[[128.21937351634847, 35.18066209072869], [128.21941324430264, 35.185170318840115], [128.22490455874214, 35.185137575155075], [128.22486452760717, 35.180629352481496], [128.21937351634847, 35.18066209072869]]",POINT (128.2221389615652 35.18289985504827),30.0,14.0,0,0,0,0,0,0,0,0,0,1,0,0,1.607594937,0,0,1.607594937,1,0,0.0,0.010793389290365192,1.0,0.0,3.043173557161461,0.17401122312227407
1247,1668,이반성면,이반성면,"MULTIPOLYGON (((128.307139464711 35.17109212871455, 128.3071840235218 35.17560027168251, 128.3126745814147 35.17556355725851, 128.3126297195908 35.17105542038846, 128.307139464711 35.17109212871455)))","[[128.307139464711, 35.17109212871455], [128.30718402352184, 35.175600271682505], [128.31267458141468, 35.17556355725851], [128.31262971959077, 35.17105542038846], [128.307139464711, 35.17109212871455]]",POINT (128.309906947102 35.17332786525005),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,0,0,1.630952381,0,0,0.0,0.011166978251864973,0.0,0.0,0.04466791300745989,0.002554148828763313
1248,1670,내동면,내동면,"MULTIPOLYGON (((128.037957729953 35.15004402532792, 128.0379874057714 35.15455243338236, 128.0434768545652 35.15452793401615, 128.0434468759806 35.15001953003213, 128.037957729953 35.15004402532792)))","[[128.037957729953, 35.150044025327915], [128.03798740577136, 35.154552433382364], [128.04347685456523, 35.15452793401615], [128.0434468759806, 35.150019530032125], [128.037957729953, 35.150044025327915]]",POINT (128.0407172164288 35.15228600141415),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,0,0,1.2125,0,0,0.0,0.004474071679771673,0.0,0.0,0.01789628671908669,0.0010233247242855026
1249,1671,대평면,대평면,"MULTIPOLYGON (((127.9831458803528 35.16380063160511, 127.9831725461897 35.16830906795345, 127.9886629666084 35.16828704458595, 127.9886359977896 35.16377861189604, 127.9831458803528 35.16380063160511)))","[[127.98314588035275, 35.16380063160511], [127.98317254618966, 35.16830906795345], [127.98866296660839, 35.168287044585945], [127.98863599778957, 35.16377861189604], [127.98314588035275, 35.16380063160511]]",POINT (127.9859043476105 35.16604385974539),30.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,2.740740741,0,0,2.740740741,0,0,0.0,0.028917408517134865,0.0,0.0,0.11566963406853946,0.006614086947162737
1250,1674,내동면,내동면,"MULTIPOLYGON (((128.0873921995844 35.15432298625486, 128.0874246074409 35.15883135280074, 128.092914296713 35.15880461079916, 128.0928815860368 35.15429624869602, 128.0873921995844 35.15432298625486)))","[[128.08739219958437, 35.15432298625486], [128.08742460744088, 35.15883135280074], [128.09291429671305, 35.15880461079916], [128.0928815860368, 35.15429624869602], [128.08739219958437, 35.15432298625486]]",POINT (128.0901531722923 35.15656382036522),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,0,0,1.2125,0,0,0.0,0.004474071679771673,0.0,0.0,0.01789628671908669,0.0010233247242855026
1251,1677,미천면,미천면,"MULTIPOLYGON (((128.0994310416774 35.29853502458041, 128.0994642905953 35.30304327366991, 128.1049636909863 35.30301588914905, 128.1049301370927 35.2985076446007, 128.0994310416774 35.29853502458041)))","[[128.09943104167738, 35.29853502458041], [128.0994642905953, 35.303043273669914], [128.10496369098632, 35.30301588914905], [128.10493013709265, 35.2985076446007], [128.09943104167738, 35.29853502458041]]",POINT (128.102197289935 35.30077547883783),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.901639344,0,0,1.901639344,0,0,0.0,0.01549646145211154,0.0,0.0,0.06198584580844616,0.003544402789651382
1252,1683,진성면,진성면,"MULTIPOLYGON (((128.2303555299777 35.18059636533192, 128.2303958642916 35.1851045825263, 128.2358871608837 35.18507134095513, 128.235846523393 35.18056312928126, 128.2303555299777 35.18059636533192)))","[[128.23035552997774, 35.180596365331915], [128.23039586429164, 35.1851045825263], [128.23588716088375, 35.185071340955126], [128.23584652339295, 35.18056312928126], [128.23035552997774, 35.180596365331915]]",POINT (128.2331212694488 35.18283387527045),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,0,0,1.607594937,0,0,0.0,0.010793389290365192,0.0,0.0,0.04317355716146077,0.00246870030482675
1253,1694,지수면,지수면,"MULTIPOLYGON (((128.2418293962876 35.23462789297022, 128.2418704461899 35.23913605822172, 128.247365367995 35.23910225148384, 128.247324014111 35.23459409184283, 128.2418293962876 35.23462789297022)))","[[128.24182939628759, 35.234627892970224], [128.2418704461899, 35.239136058221725], [128.247365367995, 35.239102251483835], [128.24732401411103, 35.23459409184283], [128.24182939628759, 35.234627892970224]]",POINT (128.2445973059559 35.23686509441772),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.37254902,0,0,1.37254902,0,0,0.0,0.007033964242111022,0.0,0.0,0.02813585696844409,0.0016088319619992513
1254,1718,이반성면,이반성면,"MULTIPOLYGON (((128.3070503767668 35.16207583254598, 128.3070949157934 35.16658398233565, 128.3125848677273 35.1665472801068, 128.3125400258221 35.16203913641372, 128.3070503767668 35.16207583254598)))","[[128.30705037676677, 35.16207583254598], [128.30709491579339, 35.16658398233565], [128.3125848677273, 35.166547280106805], [128.3125400258221, 35.16203913641372], [128.30705037676677, 35.16207583254598]]",POINT (128.3098175463197 35.1643115785827),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,0,0,1.630952381,0,0,0.0,0.011166978251864973,0.0,0.0,0.04466791300745989,0.002554148828763313
1255,1721,사봉면,사봉면,"MULTIPOLYGON (((128.2965548519129 35.211738071555, 128.2965988926161 35.21624619589902, 128.3020922004188 35.21620992499056, 128.3020478560922 35.21170180666768, 128.2965548519129 35.211738071555)))","[[128.29655485191293, 35.211738071555], [128.2965988926161, 35.216246195899025], [128.30209220041883, 35.21620992499056], [128.30204785609217, 35.211701806667676], [128.29655485191293, 35.211738071555]]",POINT (128.2993234500558 35.21397402054825),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,0,0,1.913793103,0,0,0.0,0.015690853878060573,0.0,0.0,0.0627634155122423,0.00358886487920325
1256,1723,집현면,집현면,"MULTIPOLYGON (((128.077370550206 35.28962550056967, 128.0774025649836 35.29413377419413, 128.0829013846071 35.29410739862062, 128.0828690649827 35.28959912937049, 128.077370550206 35.28962550056967)))","[[128.077370550206, 35.28962550056967], [128.07740256498363, 35.29413377419413], [128.0829013846071, 35.29410739862062], [128.08286906498273, 35.289599129370494], [128.077370550206, 35.28962550056967]]",POINT (128.0801358910475 35.29186647151982),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,0,0,2.517241379,0,0,0.0,0.02534266401403581,0.0,0.0,0.10137065605614325,0.005796459359843519
1257,1724,금곡면,수곡면,"MULTIPOLYGON (((128.0761592415376 35.11830859096422, 128.076190987303 35.12281699335786, 128.0816782702009 35.12279078367547, 128.08164622215 35.11828238563815, 128.0761592415376 35.11830859096422)))","[[128.0761592415376, 35.11830859096422], [128.07619098730302, 35.12281699335786], [128.08167827020094, 35.12279078367547], [128.08164622215003, 35.11828238563815], [128.0761592415376, 35.11830859096422]]",POINT (128.0789186801489 35.12054970910901),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,0,0,0.932773109,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1258,1737,사봉면,사봉면,"MULTIPOLYGON (((128.2910181105888 35.20726595353377, 128.2910618379556 35.21177408726834, 128.2965548519129 35.211738071555, 128.2965108209879 35.20722994379957, 128.2910181105888 35.20726595353377)))","[[128.29101811058882, 35.20726595353377], [128.29106183795562, 35.21177408726834], [128.29655485191293, 35.211738071555], [128.2965108209879, 35.20722994379957], [128.29101811058882, 35.20726595353377]]",POINT (128.2937864051584 35.20950203480598),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.913793103,0,0,1.913793103,0,0,0.0,0.015690853878060573,0.0,0.0,0.0627634155122423,0.00358886487920325
1259,1762,금곡면,수곡면,"MULTIPOLYGON (((128.0377501836411 35.11848507423127, 128.0377798133654 35.12299350596326, 128.0432671442065 35.12296903508075, 128.0432372121861 35.1184606074161, 128.0377501836411 35.11848507423127)))","[[128.03775018364107, 35.11848507423127], [128.03777981336543, 35.12299350596326], [128.04326714420648, 35.12296903508075], [128.04323721218609, 35.118460607416104], [128.03775018364107, 35.11848507423127]]",POINT (128.0405085882107 35.12072707637326),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,0,0,0.932773109,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1260,1783,집현면,집현면,"MULTIPOLYGON (((128.0715869555965 35.24907696762008, 128.0716186022167 35.25358527609615, 128.07711468775 35.25355918947069, 128.07708273689 35.24905088532326, 128.0715869555965 35.24907696762008)))","[[128.0715869555965, 35.24907696762008], [128.07161860221666, 35.25358527609615], [128.07711468775, 35.25355918947069], [128.07708273689005, 35.24905088532326], [128.0715869555965, 35.24907696762008]]",POINT (128.074350745467 35.25131810042761),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2.517241379,0,0,2.517241379,0,0,0.0,0.02534266401403581,0.0,0.0,0.10137065605614325,0.005796459359843519
1261,1786,이반성면,이반성면,"MULTIPOLYGON (((128.3013838714336 35.14407962248511, 128.301428068306 35.14858779196845, 128.3069168190113 35.14855136271442, 128.3068723195269 35.14404319928372, 128.3013838714336 35.14407962248511)))","[[128.30138387143361, 35.14407962248511], [128.30142806830602, 35.148587791968446], [128.3069168190113, 35.14855136271442], [128.30687231952695, 35.14404319928372], [128.30138387143361, 35.14407962248511]]",POINT (128.3041502693629 35.14631551483138),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,0,0,1.630952381,0,0,0.0,0.011166978251864973,0.0,0.0,0.04466791300745989,0.002554148828763313
1262,1792,금곡면,수곡면,"MULTIPOLYGON (((128.0047722632513 35.10960973879786, 128.0048000668182 35.11411820082503, 128.0102868315933 35.11409522801925, 128.0102587258562 35.10958676981086, 128.0047722632513 35.10960973879786)))","[[128.0047722632513, 35.10960973879786], [128.00480006681818, 35.11411820082503], [128.01028683159333, 35.114095228019245], [128.01025872585618, 35.10958676981086], [128.0047722632513, 35.10960973879786]]",POINT (128.0075294717491 35.11185250505703),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,0,0,0.932773109,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1263,1795,금곡면,수곡면,"MULTIPOLYGON (((127.9939626055593 35.13670569848283, 127.9939898410461 35.14121414775182, 127.9994784325519 35.14119164917498, 127.9994508944892 35.13668320364468, 127.9939626055593 35.13670569848283)))","[[127.99396260555932, 35.13670569848283], [127.99398984104613, 35.141214147751825], [127.99947843255187, 35.141191649174985], [127.99945089448921, 35.13668320364468], [127.99396260555932, 35.13670569848283]]",POINT (127.996720443284 35.13894869547809),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.932773109,0,0,0.932773109,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1264,1799,내동면,내동면,"MULTIPOLYGON (((128.0708925049278 35.14989332381131, 128.0709239973215 35.15440170682348, 128.0764134051595 35.15437571531963, 128.0763816100086 35.14986733662578, 128.0708925049278 35.14989332381131)))","[[128.0708925049278, 35.149893323811305], [128.0709239973215, 35.15440170682348], [128.0764134051595, 35.15437571531963], [128.07638161000858, 35.14986733662578], [128.0708925049278, 35.149893323811305]]",POINT (128.0736528792071 35.15213454136928),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.2125,0,0,1.2125,0,0,0.0,0.004474071679771673,0.0,0.0,0.01789628671908669,0.0010233247242855026
1265,1800,진성면,진성면,"MULTIPOLYGON (((128.2355623134816 35.14900555228672, 128.2356028878552 35.15351378777858, 128.2410920546112 35.15348033618667, 128.2410511775334 35.14897210625245, 128.2355623134816 35.14900555228672)))","[[128.23556231348155, 35.149005552286724], [128.23560288785524, 35.15351378777858], [128.24109205461116, 35.15348033618667], [128.2410511775334, 35.14897210625245], [128.23556231348155, 35.149005552286724]]",POINT (128.2383271081808 35.15124296634875),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.607594937,0,0,1.607594937,0,0,0.0,0.010793389290365192,0.0,0.0,0.04317355716146077,0.00246870030482675
1266,1812,이반성면,이반성면,"MULTIPOLYGON (((128.3455243678536 35.16632184290403, 128.3455710373453 35.17082994573456, 128.3510612210893 35.17079149585661, 128.3510142486674 35.16628339941254, 128.3455243678536 35.16632184290403)))","[[128.34552436785356, 35.166321842904026], [128.34557103734534, 35.17082994573456], [128.35106122108934, 35.170791495856605], [128.3510142486674, 35.16628339941254], [128.34552436785356, 35.166321842904026]]",POINT (128.3482927185214 35.16855669171206),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1.630952381,0,0,1.630952381,0,0,0.0,0.011166978251864973,0.0,0.0,0.04466791300745989,0.002554148828763313
1267,1824,금산면,금산면,"MULTIPOLYGON (((128.1538058078856 35.22161002388454, 128.1538419697195 35.22611828346503, 128.1593361174489 35.22608848270332, 128.1592996518053 35.2215802280694, 128.1538058078856 35.22161002388454)))","[[128.15380580788556, 35.22161002388454], [128.15384196971954, 35.226118283465034], [128.15933611744893, 35.22608848270332], [128.1592996518053, 35.2215802280694], [128.15380580788556, 35.22161002388454]]",POINT (128.1565708865472 35.22384927530918),0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6.915492958,0,0,6.915492958,0,0,0.0,0.09569018319521794,0.0,0.0,0.38276073278087175,0.02188658057889518
